date,ticker_id,weekly_return
11/1/2013,0,-0.63165426
11/8/2013,0,-3.0982912
11/15/2013,0,2.6385427
11/22/2013,0,-0.4615903
11/29/2013,0,0.71343184
12/6/2013,0,-0.9681225
12/13/2013,0,-2.3605108
12/20/2013,0,-0.2545178
12/27/2013,0,2.0256877
1/3/2014,0,-2.8571427
1/10/2014,0,0.37388802
1/17/2014,0,-1.1919558
1/24/2014,0,-3.8954496
1/31/2014,0,-0.13076067
2/7/2014,0,1.4139891
2/14/2014,0,2.4012446
2/21/2014,0,-0.57992935
2/28/2014,0,0.12680292
3/7/2014,0,0.101315975
3/14/2014,0,-2.8340042
3/21/2014,0,1.5104055
3/28/2014,0,4.515147
4/4/2014,0,1.3745666
4/11/2014,0,1.2832999
4/17/2014,0,0.43030977
4/25/2014,0,-2.832657
5/2/2014,0,1.935327
5/9/2014,0,0.024032593
5/16/2014,0,3.1715512
5/23/2014,0,0.46576262
5/30/2014,0,-1.3676405
6/6/2014,0,2.3736835
6/13/2014,0,0.114786625
6/20/2014,0,-0.114649534
6/27/2014,0,0.2998829
7/3/2014,0,1.8685102
7/11/2014,0,-0.6114125
7/18/2014,0,0.61517954
7/25/2014,0,1.4039874
8/1/2014,0,-1.6078532
8/8/2014,0,-0.79437494
8/15/2014,0,1.8302441
8/22/2014,0,0.53920746
8/29/2014,0,0.6927371
9/5/2014,0,1.753211
9/12/2014,0,-4.4929085
9/19/2014,0,-0.7535994
9/26/2014,0,-2.3930073
10/3/2014,0,-2.6874125
10/10/2014,0,-1.8653095
10/17/2014,0,0.5183935
10/24/2014,0,0.73673725
10/31/2014,0,2.7547598
11/7/2014,0,-2.206409
11/14/2014,0,0.5337119
11/21/2014,0,2.4131298
11/28/2014,0,-2.2148907
12/5/2014,0,-1.4939725
12/12/2014,0,-6.2133074
12/19/2014,0,2.6995897
12/26/2014,0,1.493299
1/2/2015,0,-1.6489029
1/9/2015,0,1.2896538
1/16/2015,0,0.56022406
1/23/2015,0,3.2159925
1/30/2015,0,-4.2688847
2/6/2015,0,2.050233
2/13/2015,0,2.1345973
2/20/2015,0,0
2/27/2015,0,0.1721263
3/6/2015,0,-3.6328018
3/13/2015,0,-2.4452329
3/20/2015,0,4.647529
3/27/2015,0,-1.5469134
4/2/2015,0,4.5109034
4/10/2015,0,3.9767146
4/17/2015,0,-0.41977763
4/24/2015,0,2.6815057
5/1/2015,0,-1.6079426
5/8/2015,0,-0.6258726
5/15/2015,0,0.6531477
5/22/2015,0,-0.9501755
5/29/2015,0,-3.7903666
6/5/2015,0,-2.456224
6/12/2015,0,0.32410622
6/19/2015,0,-0.44731498
6/26/2015,0,0.4274845
7/2/2015,0,-0.37565827
7/10/2015,0,-3.3685267
7/17/2015,0,0.8324623
7/24/2015,0,-4.38596
7/31/2015,0,0.16189814
8/7/2015,0,-2.2090495
8/14/2015,0,-2.121216
8/21/2015,0,-7.8243732
8/28/2015,0,3.145039
9/4/2015,0,-4.8549414
9/11/2015,0,4.107034
9/18/2015,0,1.1058092
9/25/2015,0,-4.2270184
10/2/2015,0,4.444444
10/9/2015,0,6.205666
10/16/2015,0,0.86255074
10/23/2015,0,0.11035204
10/30/2015,0,-3.9129317
11/6/2015,0,1.2331486
11/13/2015,0,-4.985833
11/20/2015,0,4.7107816
11/27/2015,0,-3.3599079
12/4/2015,0,-0.17677546
12/11/2015,0,-6.8772197
12/18/2015,0,3.486538
12/24/2015,0,2.605927
12/31/2015,0,-2.454549
1/8/2016,0,-8.325565
1/15/2016,0,-3.5750628
1/22/2016,0,3.0750275
1/29/2016,0,4.2277575
2/5/2016,0,-1.8318594
2/12/2016,0,-2.2992373
2/19/2016,0,3.1377912
2/26/2016,0,-0.5952418
3/4/2016,0,9.181643
3/11/2016,0,0.9750128
3/18/2016,0,2.6810527
3/24/2016,0,-1.9645274
4/1/2016,0,2.3681045
4/8/2016,0,-2.2547603
4/15/2016,0,3.5650015
4/22/2016,0,-0.0867784
4/29/2016,0,-0.4342854
5/6/2016,0,-4.536194
5/13/2016,0,-1.7057598
5/20/2016,0,-0.18593669
5/27/2016,0,2.7010322
6/3/2016,0,2.418375
6/10/2016,0,-1.0330617
6/17/2016,0,-0.77542067
6/24/2016,0,-1.0941386
7/1/2016,0,6.280637
7/8/2016,0,-0.5477071
7/15/2016,0,3.449273
7/22/2016,0,0.7845402
7/29/2016,0,0.6533265
8/5/2016,0,1.146245
8/12/2016,0,2.3484468
8/19/2016,0,0.3201723
8/26/2016,0,-2.2340417
9/2/2016,0,1.7682314
9/9/2016,0,-1.8711567
9/16/2016,0,-0.5448103
9/23/2016,0,3.0676603
9/30/2016,0,-0.47834516
10/7/2016,0,0.6408453
10/14/2016,0,-2.149105
10/21/2016,0,1.9522667
10/28/2016,0,-1.7819107
11/4/2016,0,-2.707827
11/11/2016,0,-3.840804
11/18/2016,0,0.11577606
11/25/2016,0,1.9080639
12/2/2016,0,-0.36879778
12/9/2016,0,2.9897451
12/16/2016,0,-2.820009
12/23/2016,0,-1.3479233
12/30/2016,0,2.129519
1/6/2017,0,2.6563883
1/13/2017,0,2.0589948
1/20/2017,0,-0.7088363
1/27/2017,0,2.883041
2/3/2017,0,0.74726343
2/10/2017,0,1.2450337
2/17/2017,0,0.4447937
2/24/2017,0,0.23443699
3/3/2017,0,-0.7536411
3/10/2017,0,-0.4713297
3/17/2017,0,3.893721
3/24/2017,0,0.81032515
3/31/2017,0,-1.0550141
4/7/2017,0,-0.050777197
4/13/2017,0,-0.58419704
4/21/2017,0,0.38324594
4/28/2017,0,1.9597888
5/5/2017,0,0.32451153
5/12/2017,0,2.5628328
5/19/2017,0,-0.1698196
5/26/2017,0,1.4337778
6/2/2017,0,0.047910213
6/9/2017,0,-0.3591895
6/16/2017,0,-0.9372711
6/23/2017,0,1.1443734
6/30/2017,0,-0.26506186
7/7/2017,0,-0.6281674
7/14/2017,0,5.5677056
7/21/2017,0,0.48365593
7/28/2017,0,0.27503967
8/4/2017,0,0.45714378
8/11/2017,0,-2.3435771
8/18/2017,0,1.7474413
8/25/2017,0,2.885282
9/1/2017,0,0.51190853
9/8/2017,0,-0.5978763
9/15/2017,0,1.5593648
9/22/2017,0,-0.4606247
9/29/2017,0,-1.2560606
10/6/2017,0,1.829946
10/13/2017,0,2.2572875
10/20/2017,0,-0.85726976
10/27/2017,0,-0.2593994
11/3/2017,0,0.43346882
11/10/2017,0,-0.10789633
11/17/2017,0,1.1449575
11/24/2017,0,1.9008994
12/1/2017,0,-3.919512
12/8/2017,0,0.21814108
12/15/2017,0,0.5006552
12/22/2017,0,2.2234082
12/29/2017,0,1.3333321
1/5/2018,0,4.2657137
1/12/2018,0,0.7734537
1/19/2018,0,1.8784046
1/26/2018,0,3.2513976
2/2/2018,0,-5.81798
2/9/2018,0,-5.361879
2/16/2018,0,6.7212462
2/23/2018,0,0.363338
3/2/2018,0,-3.1979084
3/9/2018,0,3.3658862
3/16/2018,0,-1.0854304
3/23/2018,0,-4.714489
3/29/2018,0,2.9643893
4/6/2018,0,-2.4854958
4/13/2018,0,1.0407805
4/20/2018,0,-0.65167546
4/27/2018,0,0
5/4/2018,0,-1.7562389
5/11/2018,0,2.0891666
5/18/2018,0,-2.8059125
5/25/2018,0,0.7814169
6/1/2018,0,-0.21537542
6/8/2018,0,0
6/15/2018,0,-2.3742735
6/22/2018,0,-2.2554338
6/29/2018,0,-1.3433456
7/6/2018,0,0.18461943
7/13/2018,0,1.0135889
7/20/2018,0,0.2508521
7/27/2018,0,1.6605973
8/3/2018,0,-1.0740638
8/10/2018,0,-2.3071706
8/17/2018,0,-2.2690415
8/24/2018,0,2.7481675
8/31/2018,0,-0.46114922
9/7/2018,0,-3.7526011
9/14/2018,0,0.9867668
9/21/2018,0,3.026688
9/28/2018,0,-0.7170975
10/5/2018,0,-4.846221
10/12/2018,0,-1.3467193
10/19/2018,0,-1.5388489
10/26/2018,0,-2.5207996
11/2/2018,0,5.5598736
11/9/2018,0,-2.4987757
11/16/2018,0,2.7638197
11/23/2018,0,-2.8361857
11/30/2018,0,3.3719182
12/7/2018,0,-2.9211283
12/14/2018,0,-0.12537241
12/21/2018,0,-1.8232822
12/28/2018,0,1.8691659
1/4/2019,0,1.1467814
1/11/2019,0,2.6203156
1/18/2019,0,2.0132542
1/25/2019,0,1.5643835
2/1/2019,0,1.327014
2/8/2019,0,-1.4031768
2/15/2019,0,-0.1660347
2/22/2019,0,2.257073
3/1/2019,0,-1.2778819
3/8/2019,0,-2.000475
3/15/2019,0,3.4582138
3/22/2019,0,-1.508826
3/29/2019,0,1.15484
4/5/2019,0,3.4482837
4/12/2019,0,-0.09009242
4/18/2019,0,0.45086145
4/26/2019,0,-1.5260339
5/3/2019,0,0.77483654
5/10/2019,0,-5.065584
5/17/2019,0,-4.0257215
5/24/2019,0,-0.84388256
5/31/2019,0,1.9023776
6/7/2019,0,1.1545062
6/14/2019,0,-0.19427538
6/21/2019,0,4.8210144
6/28/2019,0,0.32732487
7/5/2019,0,0.046610832
7/12/2019,0,-0.18635392
7/19/2019,0,0.023341179
7/26/2019,0,-0.37330985
8/2/2019,0,-5.0351324
8/9/2019,0,-1.6769409
8/16/2019,0,-0.827688
8/23/2019,0,-1.239258
8/30/2019,0,2.9193282
9/6/2019,0,2.6374698
9/13/2019,0,2.4000049
9/20/2019,0,-1.4914811
9/27/2019,0,-2.3311734
10/4/2019,0,0.8120179
10/11/2019,0,1.8550158
10/18/2019,0,0.5990863
10/25/2019,0,1.7150998
11/1/2019,0,1.2177944
11/8/2019,0,1.0643244
11/15/2019,0,-1.2591541
11/22/2019,0,-0.6028354
11/29/2019,0,-0.7697642
12/6/2019,0,1.2458801
12/13/2019,0,3.1344295
12/20/2019,0,2.5191903
12/27/2019,0,1.0311604
1/3/2020,0,-0.31062365
1/10/2020,0,1.4689565
1/17/2020,0,1.4038205
1/24/2020,0,-3.5258532
1/31/2020,0,-5.5829525
2/7/2020,0,2.9684186
2/14/2020,0,1.9372702
2/21/2020,0,-2.058822
2/28/2020,0,-6.3987074
3/6/2020,0,-0.9624839
3/13/2020,0,-9.942693
3/20/2020,0,-13.2263365
3/27/2020,0,6.3456535
4/3/2020,0,-0.6596625
4/9/2020,0,6.7008615
4/17/2020,0,2.574253
4/24/2020,0,-1.875335
5/1/2020,0,-0.73075294
5/8/2020,0,4.303515
5/15/2020,0,-2.198702
5/22/2020,0,1.1101961
5/29/2020,0,3.5684824
6/5/2020,0,8.454811
6/12/2020,0,-2.56598
6/19/2020,0,0.70301294
6/26/2020,0,0.050103664
7/2/2020,0,3.5553336
7/10/2020,0,4.545462
7/17/2020,0,-1.0869622
7/24/2020,0,0.8650899
7/31/2020,0,0.34770966
8/7/2020,0,1.3397932
8/14/2020,0,0.8434057
8/21/2020,0,0.090408325
8/28/2020,0,2.868116
9/4/2020,0,-2.656418
9/11/2020,0,-0.9246707
9/18/2020,0,1.3430476
9/25/2020,0,-3.5489738
10/2/2020,0,2.4452806
10/9/2020,0,4.182768
10/16/2020,0,-0.5891323
10/23/2020,0,1.6681314
10/30/2020,0,-3.475821
11/6/2020,0,7.2019696
11/13/2020,0,0.8345485
11/20/2020,0,1.5104532
11/27/2020,0,1.9975543
12/4/2020,0,1.6186953
12/11/2020,0,-0.25565028
12/18/2020,0,1.5553951
12/24/2020,0,-1.6866088
12/31/2020,0,3.0720115
1/8/2021,0,5.883491
1/15/2021,0,-0.6580174
1/22/2021,0,2.7230978
1/29/2021,0,-4.513705
2/5/2021,0,5.496156
2/12/2021,0,2.7738214
2/19/2021,0,-0.46712756
2/26/2021,0,-6.6052494
3/5/2021,0,0.18612146
3/12/2021,0,0.29723644
3/19/2021,0,0.16670227
3/26/2021,0,-1.4977813
4/1/2021,0,1.1075616
4/9/2021,0,-0.5755663
4/16/2021,0,1.4939308
4/23/2021,0,0.5151868
4/30/2021,0,-1.1898279
5/6/2011,1,-2.930981
5/13/2011,1,-1.6071379
5/20/2011,1,-0.21448731
5/27/2011,1,0.5290985
6/3/2011,1,0.21381378
6/10/2011,1,-2.9542089
6/17/2011,1,-0.7948637
6/24/2011,1,-0.714308
7/1/2011,1,6.4798594
7/8/2011,1,-1.5953898
7/15/2011,1,-2.7578175
7/22/2011,1,3.4376025
7/29/2011,1,-2.4426758
8/5/2011,1,-8.4568205
8/12/2011,1,-1.5722334
8/19/2011,1,-5.1606894
8/26/2011,1,3.029704
9/2/2011,1,0.07739067
9/9/2011,1,-5.7606816
9/16/2011,1,4.410255
9/23/2011,1,-7.288808
9/30/2011,1,1.250267
10/7/2011,1,2.5115132
10/14/2011,1,6.4107776
10/21/2011,1,-0.07674098
10/28/2011,1,6.0867906
11/4/2011,1,-6.2443438
11/11/2011,1,0
11/18/2011,1,-4.6332
11/25/2011,1,-5.9716644
12/2/2011,1,9.343386
12/9/2011,1,0.49222708
12/16/2011,1,-5.299771
12/23/2011,1,3.6086202
12/30/2011,1,0.04040003
1/6/2012,1,-0.76720715
1/13/2012,1,0.9155631
1/20/2012,1,4.697585
1/27/2012,1,1.0783792
2/3/2012,1,2.6957512
2/10/2012,1,-1.1779964
2/17/2012,1,2.3465395
2/24/2012,1,1.1555433
3/2/2012,1,-0.6890297
3/9/2012,1,-0.74858665
3/16/2012,1,2.1155238
3/23/2012,1,-1.3150752
3/30/2012,1,0.20080805
4/5/2012,1,-3.4068108
4/13/2012,1,-1.3202608
4/20/2012,1,2.1597862
4/27/2012,1,1.1412501
5/4/2012,1,-3.3111393
5/11/2012,1,-2.1235883
5/18/2012,1,-5.961686
5/25/2012,1,-0.0207901
6/1/2012,1,-3.2224536
6/8/2012,1,4.21052
6/15/2012,1,2.0408154
6/22/2012,1,0.17998219
6/29/2012,1,3.1378984
7/6/2012,1,-1.0408342
7/13/2012,1,-0.18203855
7/20/2012,1,-0.4153967
7/27/2012,1,2.4926186
8/3/2012,1,1.2308955
8/10/2012,1,1.7258286
8/17/2012,1,0.8289933
8/24/2012,1,-0.38241148
8/31/2012,1,-0.9596944
9/7/2012,1,3.2170534
9/14/2012,1,3.548634
9/21/2012,1,-1.0970116
9/28/2012,1,-2.83252
10/5/2012,1,2.150941
10/12/2012,1,-1.791656
10/19/2012,1,1.8243432
10/26/2012,1,-0.9604752
11/2/2012,1,0.12122393
11/9/2012,1,-1.6485095
11/16/2012,1,-1.3446927
11/23/2012,1,4.7034025
11/30/2012,1,0.97175837
12/7/2012,1,0.771749
12/14/2012,1,1.0469437
12/21/2012,1,1.8609047
12/28/2012,1,-0.88480115
1/4/2013,1,2.606678
1/11/2013,1,0.9918213
1/18/2013,1,0.18953085
1/25/2013,1,1.5133262
2/1/2013,1,0.71150064
2/8/2013,1,-1.5475214
2/15/2013,1,-0.17085075
2/22/2013,1,0.10268688
3/1/2013,1,-0.66678524
3/8/2013,1,2.1945
3/15/2013,1,0.835371
3/22/2013,1,-0.8534968
3/28/2013,1,-0.6401658
4/5/2013,1,-0.3560543
4/12/2013,1,2.7905345
4/19/2013,1,-2.1685183
4/26/2013,1,3.3504248
5/3/2013,1,2.4065137
5/10/2013,1,0.22381544
5/17/2013,1,0.574255
5/24/2013,1,-2.5376678
5/31/2013,1,-2.2457302
6/7/2013,1,0.38288832
6/14/2013,1,-0.82919
6/21/2013,1,-3.110367
6/28/2013,1,0.8828163
7/5/2013,1,0.94240904
7/12/2013,1,3.4059525
7/19/2013,1,1.4378786
7/26/2013,1,0.2142787
8/2/2013,1,1.4309168
8/9/2013,1,0.27565956
8/16/2013,1,-0.24093986
8/23/2013,1,-0.196141
8/30/2013,1,-3.8980067
9/6/2013,1,3.3124924
9/13/2013,1,2.780962
9/20/2013,1,2.2839427
9/27/2013,1,-0.007778406
10/4/2013,1,-0.6380379
10/11/2013,1,0.9240508
10/18/2013,1,2.5449991
10/25/2013,1,0.5674958
11/1/2013,1,-1.3467848
11/8/2013,1,-0.51860213
11/15/2013,1,1.4704108
11/22/2013,1,-0.043821335
11/29/2013,1,0.13605356
12/6/2013,1,-1.3134003
12/13/2013,1,-1.9886851
12/20/2013,1,2.4219036
12/27/2013,1,2.3052096
1/3/2014,1,-0.88627934
1/10/2014,1,1.2579441
1/17/2014,1,0
1/24/2014,1,-2.933693
1/31/2014,1,-1.9120991
2/7/2014,1,2.3738384
2/14/2014,1,2.1038055
2/21/2014,1,0.72191954
2/28/2014,1,0.80633163
3/7/2014,1,0.2221942
3/14/2014,1,-3.7540674
3/21/2014,1,0.061428547
3/28/2014,1,2.608955
4/4/2014,1,0.74783564
4/11/2014,1,-1.6330123
4/17/2014,1,1.9166827
4/25/2014,1,-0.19250512
5/2/2014,1,1.4836788
5/9/2014,1,-0.26316047
5/16/2014,1,0.39577484
5/23/2014,1,0.3358245
5/30/2014,1,1.004076
6/6/2014,1,1.1669755
6/13/2014,1,-0.712049
6/20/2014,1,1.1904836
6/27/2014,1,-0.7991612
7/3/2014,1,1.3321638
7/11/2014,1,-2.5281727
7/18/2014,1,0.60766935
7/25/2014,1,0.10312796
8/1/2014,1,-2.678442
8/8/2014,1,-1.2853444
8/15/2014,1,1.3020754
8/22/2014,1,0.51414967
8/29/2014,1,0.3610611
9/5/2014,1,0.43472052
9/12/2014,1,-1.462692
9/19/2014,1,-0.0757277
9/26/2014,1,-1.8190145
10/3/2014,1,-3.2267988
10/10/2014,1,-3.6694288
10/17/2014,1,0.4306078
10/24/2014,1,2.6220322
10/31/2014,1,2.763939
11/7/2014,1,-1.7200947
11/14/2014,1,0.81145763
11/21/2014,1,0.6628752
11/28/2014,1,0.32925606
12/5/2014,1,-0.046885014
12/12/2014,1,-4.659164
12/19/2014,1,2.1403432
12/26/2014,1,0.87519884
1/2/2015,1,-2.6670933
1/9/2015,1,-1.5516698
1/16/2015,1,1.9282341
1/23/2015,1,0.9376526
1/30/2015,1,-0.22816062
2/6/2015,1,2.0908237
2/13/2015,1,2.1119952
2/20/2015,1,1.8959522
2/27/2015,1,0.10764599
3/6/2015,1,-1.9815624
3/13/2015,1,-1.1283517
3/20/2015,1,4.0735483
3/27/2015,1,-0.7919669
4/2/2015,1,0.07675886
4/10/2015,1,1.641357
4/17/2015,1,-0.43767095
4/24/2015,1,2.167654
5/1/2015,1,-0.22255182
5/8/2015,1,0.60967207
5/15/2015,1,1.1232495
5/22/2015,1,-0.6430805
5/29/2015,1,-1.9711733
6/5/2015,1,-1.515609
6/12/2015,1,0.8684993
6/19/2015,1,-0.21147728
6/26/2015,1,1.1978388
7/2/2015,1,-2.6772082
7/10/2015,1,0.5001664
7/17/2015,1,1.5707493
7/24/2015,1,-2.1742404
7/31/2015,1,1.3930202
8/7/2015,1,-0.26242137
8/14/2015,1,-0.94412565
8/21/2015,1,-6.375003
8/28/2015,1,0.8344412
9/4/2015,1,-4.6507716
9/11/2015,1,3.1765342
9/18/2015,1,-1.0430694
9/25/2015,1,-2.3121417
10/2/2015,1,1.7751455
10/9/2015,1,4.3946624
10/16/2015,1,0.3439784
10/23/2015,1,1.3059139
10/30/2015,1,-1.5307784
11/6/2015,1,-0.27819276
11/13/2015,1,-2.7075768
11/20/2015,1,2.7491927
11/27/2015,1,-0.36112666
12/4/2015,1,0.23064613
12/11/2015,1,-4.388565
12/18/2015,1,0.30944347
12/24/2015,1,2.7221322
12/31/2015,1,-1.1946797
1/8/2016,1,-6.4543605
1/15/2016,1,-3.0402362
1/22/2016,1,2.2906542
1/29/2016,1,1.835537
2/5/2016,1,-3.0100882
2/12/2016,1,-2.8433442
2/19/2016,1,3.1369567
2/26/2016,1,0.055646896
3/4/2016,1,4.467094
3/11/2016,1,1.7033339
3/18/2016,1,0.3140211
3/24/2016,1,-2.000004
4/1/2016,1,0.35492182
4/8/2016,1,-0.15915036
4/15/2016,1,3.2589436
4/22/2016,1,2.1269321
4/29/2016,1,-1.8642962
5/6/2016,1,-1.7970204
5/13/2016,1,-0.7145345
5/20/2016,1,0.5968094
5/27/2016,1,2.3556113
6/3/2016,1,0.08523464
6/10/2016,1,-2.6571214
6/17/2016,1,-1.2073517
6/24/2016,1,-2.8784573
7/1/2016,1,4.02534
7/8/2016,1,-1.0211408
7/15/2016,1,3.0950189
7/22/2016,1,0.14045238
7/29/2016,1,1.7443895
8/5/2016,1,-0.47385693
8/12/2016,1,1.8178701
8/19/2016,1,-0.03401041
8/26/2016,1,-0.71440935
9/2/2016,1,1.8159986
9/9/2016,1,-1.5143871
9/16/2016,1,-1.7768621
9/23/2016,1,3.0787945
9/30/2016,1,-0.21936893
10/7/2016,1,-0.9301543
10/14/2016,1,-1.5534401
10/21/2016,1,0.90168715
10/28/2016,1,-0.6873965
11/4/2016,1,-2.1110952
11/11/2016,1,0.8485079
11/18/2016,1,-1.4899194
11/25/2016,1,1.0498166
12/2/2016,1,-0.14087558
12/9/2016,1,3.5443544
12/16/2016,1,-1.0047674
12/23/2016,1,0.25146008
12/30/2016,1,0.086688995
1/6/2017,1,2.2865057
1/13/2017,1,0.9144783
1/20/2017,1,-0.3356278
1/27/2017,1,0.97659826
2/3/2017,1,0.28346777
2/10/2017,1,0
2/17/2017,1,0.59860945
2/24/2017,1,-0.18181801
3/3/2017,1,0.8941889
3/10/2017,1,0.19694567
3/17/2017,1,1.9328475
3/24/2017,1,-0.14462471
3/31/2017,1,0.24139881
4/7/2017,1,-0.7545352
4/13/2017,1,-0.37204623
4/21/2017,1,0.6169796
4/28/2017,1,2.9530406
5/5/2017,1,2.8056383
5/12/2017,1,-0.53361654
5/19/2017,1,1.3335466
5/26/2017,1,-0.09075403
6/2/2017,1,1.7713785
6/9/2017,1,-1.3537705
6/16/2017,1,0.12065172
6/23/2017,1,-0.28358102
6/30/2017,1,0.0921011
7/7/2017,1,-0.5521476
7/14/2017,1,2.282548
7/21/2017,1,0.34680367
7/28/2017,1,0.36063194
8/4/2017,1,1.0031462
8/11/2017,1,-2.238369
8/18/2017,1,0.36392212
8/25/2017,1,0.84604025
9/1/2017,1,0.35954714
9/8/2017,1,0.7762432
9/15/2017,1,0.8146882
9/22/2017,1,0.48487186
9/29/2017,1,0.13160706
10/6/2017,1,-0.07301569
10/13/2017,1,1.6659379
10/20/2017,1,-0.33060908
10/27/2017,1,-0.2307415
11/3/2017,1,0.89621544
11/10/2017,1,-0.7449925
11/17/2017,1,-0.5340576
11/24/2017,1,2.0751595
12/1/2017,1,-0.7250428
12/8/2017,1,0.014317036
12/15/2017,1,0.1861453
12/22/2017,1,1.2613416
12/29/2017,1,0.2852559
1/5/2018,1,2.901435
1/12/2018,1,1.5895009
1/19/2018,1,0.85713863
1/26/2018,1,1.5108585
2/2/2018,1,-3.5880387
2/9/2018,1,-5.458313
2/16/2018,1,4.1259646
2/23/2018,1,-0.11201501
3/2/2018,1,-2.6913345
3/9/2018,1,1.9590855
3/16/2018,1,-0.43797493
3/23/2018,1,-3.5901785
3/29/2018,1,2.5610805
4/6/2018,1,-0.40183663
4/13/2018,1,2.002883
4/20/2018,1,0.36728382
4/27/2018,1,-0.112599134
5/4/2018,1,-0.056362152
5/11/2018,1,1.1842608
5/18/2018,1,-0.6130636
5/25/2018,1,-1.5561461
6/1/2018,1,-0.3132999
6/8/2018,1,0.5857229
6/15/2018,1,-0.5823076
6/22/2018,1,-1.2092113
6/29/2018,1,-1.22419
7/6/2018,1,0.91085434
7/13/2018,1,0.31074286
7/20/2018,1,0.41303635
7/27/2018,1,1.0724306
8/3/2018,1,-0.9883702
8/10/2018,1,-2.0258427
8/17/2018,1,-0.5394101
8/24/2018,1,1.4160872
8/31/2018,1,0.029706955
9/7/2018,1,-2.8363466
9/14/2018,1,2.0327091
9/21/2018,1,2.8010726
9/28/2018,1,-0.9325385
10/5/2018,1,-2.32386
10/12/2018,1,-3.854847
10/19/2018,1,-0.1722753
10/26/2018,1,-3.6240995
11/2/2018,1,3.1255007
11/9/2018,1,0.09471178
11/16/2018,1,-0.7096708
11/23/2018,1,-1.8742085
11/30/2018,1,1.602459
